2023-02-28 11:12:49,313 [Worker-17: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-openfeign-dependencies/4.0.1/spring-cloud-openfeign-dependencies-4.0.1.pom
2023-02-28 11:12:49,649 [Worker-17: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/io/github/openfeign/feign-bom/12.1/feign-bom-12.1.pom
2023-02-28 11:12:49,712 [Worker-17: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/github/openfeign/feign-bom/12.1/feign-bom-12.1.pom
2023-02-28 11:12:49,917 [Worker-17: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/github/openfeign/feign-bom/12.1/feign-bom-12.1.pom
2023-02-28 11:12:50,255 [Worker-17: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-kubernetes-dependencies/3.0.1/spring-cloud-kubernetes-dependencies-3.0.1.pom
2023-02-28 11:12:50,324 [Worker-17: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-kubernetes-dependencies/3.0.1/spring-cloud-kubernetes-dependencies-3.0.1.pom
2023-02-28 11:12:50,415 [Worker-17: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-kubernetes-dependencies/3.0.1/spring-cloud-kubernetes-dependencies-3.0.1.pom
2023-02-28 11:12:50,750 [Worker-17: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/io/fabric8/kubernetes-client-bom/6.2.0/kubernetes-client-bom-6.2.0.pom
2023-02-28 11:12:50,821 [Worker-17: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/fabric8/kubernetes-client-bom/6.2.0/kubernetes-client-bom-6.2.0.pom
2023-02-28 11:12:50,908 [Worker-17: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/fabric8/kubernetes-client-bom/6.2.0/kubernetes-client-bom-6.2.0.pom
